sensor_id,start_time,end_time,start_day,start_hour,start_minute,end_day,end_hour,end_minute,start_minutes,end_minutes
S17,122000,122059,12,20,0,12,20,59,1200,1259
S23,122000,122059,12,20,0,12,20,59,1200,1259
S26,122000,122059,12,20,0,12,20,59,1200,1259
S29,122000,122059,12,20,0,12,20,59,1200,1259
S31,122000,122059,12,20,0,12,20,59,1200,1259
S32,122000,122059,12,20,0,12,20,59,1200,1259
S34,122000,122059,12,20,0,12,20,59,1200,1259
S37,122000,122059,12,20,0,12,20,59,1200,1259
S38,122000,122059,12,20,0,12,20,59,1200,1259
S44,122000,122059,12,20,0,12,20,59,1200,1259
S46,122000,122059,12,20,0,12,20,59,1200,1259
S52,122000,122059,12,20,0,12,20,59,1200,1259
S9,122100,122159,12,21,0,12,21,59,1260,1319
S13,122100,122159,12,21,0,12,21,59,1260,1319
S17,122100,122159,12,21,0,12,21,59,1260,1319
S23,122100,122159,12,21,0,12,21,59,1260,1319
S26,122100,122159,12,21,0,12,21,59,1260,1319
S29,122100,122159,12,21,0,12,21,59,1260,1319
S31,122100,122159,12,21,0,12,21,59,1260,1319
S32,122100,122159,12,21,0,12,21,59,1260,1319
S34,122100,122159,12,21,0,12,21,59,1260,1319
S37,122100,122159,12,21,0,12,21,59,1260,1319
S38,122100,122159,12,21,0,12,21,59,1260,1319
S44,122100,122159,12,21,0,12,21,59,1260,1319
S46,122100,122159,12,21,0,12,21,59,1260,1319
S52,122100,122159,12,21,0,12,21,59,1260,1319
S29,131000,131059,13,10,0,13,10,59,600,659
S48,131000,131059,13,10,0,13,10,59,600,659
S51,131000,131059,13,10,0,13,10,59,600,659
S14,131100,131159,13,11,0,13,11,59,660,719
S29,131100,131159,13,11,0,13,11,59,660,719
S38,131100,131159,13,11,0,13,11,59,660,719
S48,131100,131159,13,11,0,13,11,59,660,719
S51,131100,131159,13,11,0,13,11,59,660,719
S14,131200,131259,13,12,0,13,12,59,720,779
S29,131200,131259,13,12,0,13,12,59,720,779
S31,131200,131259,13,12,0,13,12,59,720,779
S32,131200,131259,13,12,0,13,12,59,720,779
S38,131200,131259,13,12,0,13,12,59,720,779
S48,131200,131259,13,12,0,13,12,59,720,779
S51,131200,131259,13,12,0,13,12,59,720,779
S14,131300,131359,13,13,0,13,13,59,780,839
S29,131300,131359,13,13,0,13,13,59,780,839
S31,131300,131359,13,13,0,13,13,59,780,839
S32,131300,131359,13,13,0,13,13,59,780,839
S37,131300,131359,13,13,0,13,13,59,780,839
S38,131300,131359,13,13,0,13,13,59,780,839
S48,131300,131359,13,13,0,13,13,59,780,839
S51,131300,131359,13,13,0,13,13,59,780,839
S14,131400,131459,13,14,0,13,14,59,840,899
S29,131400,131459,13,14,0,13,14,59,840,899
S31,131400,131459,13,14,0,13,14,59,840,899
S32,131400,131459,13,14,0,13,14,59,840,899
S37,131400,131459,13,14,0,13,14,59,840,899
S38,131400,131459,13,14,0,13,14,59,840,899
S48,131400,131459,13,14,0,13,14,59,840,899
S49,131400,131459,13,14,0,13,14,59,840,899
S51,131400,131459,13,14,0,13,14,59,840,899
S14,131500,131559,13,15,0,13,15,59,900,959
S29,131500,131559,13,15,0,13,15,59,900,959
S31,131500,131559,13,15,0,13,15,59,900,959
S32,131500,131559,13,15,0,13,15,59,900,959
S37,131500,131559,13,15,0,13,15,59,900,959
S38,131500,131559,13,15,0,13,15,59,900,959
S46,131500,131559,13,15,0,13,15,59,900,959
S48,131500,131559,13,15,0,13,15,59,900,959
S49,131500,131559,13,15,0,13,15,59,900,959
S51,131500,131559,13,15,0,13,15,59,900,959
S14,131600,131659,13,16,0,13,16,59,960,1019
S29,131600,131659,13,16,0,13,16,59,960,1019
S31,131600,131659,13,16,0,13,16,59,960,1019
S32,131600,131659,13,16,0,13,16,59,960,1019
S37,131600,131659,13,16,0,13,16,59,960,1019
S38,131600,131659,13,16,0,13,16,59,960,1019
S46,131600,131659,13,16,0,13,16,59,960,1019
S48,131600,131659,13,16,0,13,16,59,960,1019
S49,131600,131659,13,16,0,13,16,59,960,1019
S51,131600,131659,13,16,0,13,16,59,960,1019
S14,131700,131759,13,17,0,13,17,59,1020,1079
S28,131700,131759,13,17,0,13,17,59,1020,1079
S29,131700,131759,13,17,0,13,17,59,1020,1079
S31,131700,131759,13,17,0,13,17,59,1020,1079
S32,131700,131759,13,17,0,13,17,59,1020,1079
S37,131700,131759,13,17,0,13,17,59,1020,1079
S38,131700,131759,13,17,0,13,17,59,1020,1079
S46,131700,131759,13,17,0,13,17,59,1020,1079
S48,131700,131759,13,17,0,13,17,59,1020,1079
S49,131700,131759,13,17,0,13,17,59,1020,1079
S51,131700,131759,13,17,0,13,17,59,1020,1079
S9,131800,131859,13,18,0,13,18,59,1080,1139
S14,131800,131859,13,18,0,13,18,59,1080,1139
S28,131800,131859,13,18,0,13,18,59,1080,1139
S29,131800,131859,13,18,0,13,18,59,1080,1139
S31,131800,131859,13,18,0,13,18,59,1080,1139
S32,131800,131859,13,18,0,13,18,59,1080,1139
S37,131800,131859,13,18,0,13,18,59,1080,1139
S38,131800,131859,13,18,0,13,18,59,1080,1139
S41,131800,131859,13,18,0,13,18,59,1080,1139
S46,131800,131859,13,18,0,13,18,59,1080,1139
S48,131800,131859,13,18,0,13,18,59,1080,1139
S49,131800,131859,13,18,0,13,18,59,1080,1139
S51,131800,131859,13,18,0,13,18,59,1080,1139
S9,131900,131959,13,19,0,13,19,59,1140,1199
S14,131900,131959,13,19,0,13,19,59,1140,1199
S28,131900,131959,13,19,0,13,19,59,1140,1199
S29,131900,131959,13,19,0,13,19,59,1140,1199
S31,131900,131959,13,19,0,13,19,59,1140,1199
S32,131900,131959,13,19,0,13,19,59,1140,1199
S37,131900,131959,13,19,0,13,19,59,1140,1199
S38,131900,131959,13,19,0,13,19,59,1140,1199
S41,131900,131959,13,19,0,13,19,59,1140,1199
S46,131900,131959,13,19,0,13,19,59,1140,1199
S48,131900,131959,13,19,0,13,19,59,1140,1199
S49,131900,131959,13,19,0,13,19,59,1140,1199
S51,131900,131959,13,19,0,13,19,59,1140,1199
S9,132000,132059,13,20,0,13,20,59,1200,1259
S14,132000,132059,13,20,0,13,20,59,1200,1259
S28,132000,132059,13,20,0,13,20,59,1200,1259
S29,132000,132059,13,20,0,13,20,59,1200,1259
S31,132000,132059,13,20,0,13,20,59,1200,1259
S32,132000,132059,13,20,0,13,20,59,1200,1259
S37,132000,132059,13,20,0,13,20,59,1200,1259
S38,132000,132059,13,20,0,13,20,59,1200,1259
S41,132000,132059,13,20,0,13,20,59,1200,1259
S46,132000,132059,13,20,0,13,20,59,1200,1259
S48,132000,132059,13,20,0,13,20,59,1200,1259
S49,132000,132059,13,20,0,13,20,59,1200,1259
S51,132000,132059,13,20,0,13,20,59,1200,1259
S9,132100,132159,13,21,0,13,21,59,1260,1319
S14,132100,132159,13,21,0,13,21,59,1260,1319
S28,132100,132159,13,21,0,13,21,59,1260,1319
S29,132100,132159,13,21,0,13,21,59,1260,1319
S31,132100,132159,13,21,0,13,21,59,1260,1319
S32,132100,132159,13,21,0,13,21,59,1260,1319
S37,132100,132159,13,21,0,13,21,59,1260,1319
S38,132100,132159,13,21,0,13,21,59,1260,1319
S41,132100,132159,13,21,0,13,21,59,1260,1319
S46,132100,132159,13,21,0,13,21,59,1260,1319
S48,132100,132159,13,21,0,13,21,59,1260,1319
S49,132100,132159,13,21,0,13,21,59,1260,1319
S51,132100,132159,13,21,0,13,21,59,1260,1319
S23,141000,141059,14,10,0,14,10,59,600,659
S29,141000,141059,14,10,0,14,10,59,600,659
S34,141000,141059,14,10,0,14,10,59,600,659
S23,141100,141159,14,11,0,14,11,59,660,719
S29,141100,141159,14,11,0,14,11,59,660,719
S34,141100,141159,14,11,0,14,11,59,660,719
S38,141100,141159,14,11,0,14,11,59,660,719
S14,141200,141259,14,12,0,14,12,59,720,779
S23,141200,141259,14,12,0,14,12,59,720,779
S29,141200,141259,14,12,0,14,12,59,720,779
S34,141200,141259,14,12,0,14,12,59,720,779
S38,141200,141259,14,12,0,14,12,59,720,779
S13,141300,141359,14,13,0,14,13,59,780,839
S14,141300,141359,14,13,0,14,13,59,780,839
S23,141300,141359,14,13,0,14,13,59,780,839
S29,141300,141359,14,13,0,14,13,59,780,839
S34,141300,141359,14,13,0,14,13,59,780,839
S38,141300,141359,14,13,0,14,13,59,780,839
S13,141400,141459,14,14,0,14,14,59,840,899
S14,141400,141459,14,14,0,14,14,59,840,899
S23,141400,141459,14,14,0,14,14,59,840,899
S29,141400,141459,14,14,0,14,14,59,840,899
S34,141400,141459,14,14,0,14,14,59,840,899
S38,141400,141459,14,14,0,14,14,59,840,899
S45,141400,141459,14,14,0,14,14,59,840,899
S13,141500,141559,14,15,0,14,15,59,900,959
S14,141500,141559,14,15,0,14,15,59,900,959
S23,141500,141559,14,15,0,14,15,59,900,959
S29,141500,141559,14,15,0,14,15,59,900,959
S34,141500,141559,14,15,0,14,15,59,900,959
S38,141500,141559,14,15,0,14,15,59,900,959
S39,141500,141559,14,15,0,14,15,59,900,959
S45,141500,141559,14,15,0,14,15,59,900,959
S13,141600,141659,14,16,0,14,16,59,960,1019
S14,141600,141659,14,16,0,14,16,59,960,1019
S18,141600,141659,14,16,0,14,16,59,960,1019
S20,141600,141659,14,16,0,14,16,59,960,1019
S23,141600,141659,14,16,0,14,16,59,960,1019
S29,141600,141659,14,16,0,14,16,59,960,1019
S34,141600,141659,14,16,0,14,16,59,960,1019
S38,141600,141659,14,16,0,14,16,59,960,1019
S39,141600,141659,14,16,0,14,16,59,960,1019
S45,141600,141659,14,16,0,14,16,59,960,1019
S9,141700,141759,14,17,0,14,17,59,1020,1079
S13,141700,141759,14,17,0,14,17,59,1020,1079
S14,141700,141759,14,17,0,14,17,59,1020,1079
S18,141700,141759,14,17,0,14,17,59,1020,1079
S20,141700,141759,14,17,0,14,17,59,1020,1079
S23,141700,141759,14,17,0,14,17,59,1020,1079
S29,141700,141759,14,17,0,14,17,59,1020,1079
S30,141700,141759,14,17,0,14,17,59,1020,1079
S34,141700,141759,14,17,0,14,17,59,1020,1079
S37,141700,141759,14,17,0,14,17,59,1020,1079
S38,141700,141759,14,17,0,14,17,59,1020,1079
S39,141700,141759,14,17,0,14,17,59,1020,1079
S45,141700,141759,14,17,0,14,17,59,1020,1079
S51,141700,141759,14,17,0,14,17,59,1020,1079
S9,141800,141859,14,18,0,14,18,59,1080,1139
S13,141800,141859,14,18,0,14,18,59,1080,1139
S14,141800,141859,14,18,0,14,18,59,1080,1139
S18,141800,141859,14,18,0,14,18,59,1080,1139
S20,141800,141859,14,18,0,14,18,59,1080,1139
S23,141800,141859,14,18,0,14,18,59,1080,1139
S29,141800,141859,14,18,0,14,18,59,1080,1139
S30,141800,141859,14,18,0,14,18,59,1080,1139
S34,141800,141859,14,18,0,14,18,59,1080,1139
S37,141800,141859,14,18,0,14,18,59,1080,1139
S38,141800,141859,14,18,0,14,18,59,1080,1139
S39,141800,141859,14,18,0,14,18,59,1080,1139
S45,141800,141859,14,18,0,14,18,59,1080,1139
S51,141800,141859,14,18,0,14,18,59,1080,1139
S6,141900,141959,14,19,0,14,19,59,1140,1199
S9,141900,141959,14,19,0,14,19,59,1140,1199
S13,141900,141959,14,19,0,14,19,59,1140,1199
S14,141900,141959,14,19,0,14,19,59,1140,1199
S18,141900,141959,14,19,0,14,19,59,1140,1199
S20,141900,141959,14,19,0,14,19,59,1140,1199
S23,141900,141959,14,19,0,14,19,59,1140,1199
S29,141900,141959,14,19,0,14,19,59,1140,1199
S30,141900,141959,14,19,0,14,19,59,1140,1199
S34,141900,141959,14,19,0,14,19,59,1140,1199
S37,141900,141959,14,19,0,14,19,59,1140,1199
S38,141900,141959,14,19,0,14,19,59,1140,1199
S39,141900,141959,14,19,0,14,19,59,1140,1199
S45,141900,141959,14,19,0,14,19,59,1140,1199
S51,141900,141959,14,19,0,14,19,59,1140,1199
S6,142000,142059,14,20,0,14,20,59,1200,1259
S9,142000,142059,14,20,0,14,20,59,1200,1259
S13,142000,142059,14,20,0,14,20,59,1200,1259
S14,142000,142059,14,20,0,14,20,59,1200,1259
S18,142000,142059,14,20,0,14,20,59,1200,1259
S20,142000,142059,14,20,0,14,20,59,1200,1259
S23,142000,142059,14,20,0,14,20,59,1200,1259
S28,142000,142059,14,20,0,14,20,59,1200,1259
S29,142000,142059,14,20,0,14,20,59,1200,1259
S30,142000,142059,14,20,0,14,20,59,1200,1259
S34,142000,142059,14,20,0,14,20,59,1200,1259
S37,142000,142059,14,20,0,14,20,59,1200,1259
S38,142000,142059,14,20,0,14,20,59,1200,1259
S39,142000,142059,14,20,0,14,20,59,1200,1259
S45,142000,142059,14,20,0,14,20,59,1200,1259
S49,142000,142059,14,20,0,14,20,59,1200,1259
S51,142000,142059,14,20,0,14,20,59,1200,1259
S6,142100,142159,14,21,0,14,21,59,1260,1319
S9,142100,142159,14,21,0,14,21,59,1260,1319
S13,142100,142159,14,21,0,14,21,59,1260,1319
S14,142100,142159,14,21,0,14,21,59,1260,1319
S18,142100,142159,14,21,0,14,21,59,1260,1319
S20,142100,142159,14,21,0,14,21,59,1260,1319
S23,142100,142159,14,21,0,14,21,59,1260,1319
S28,142100,142159,14,21,0,14,21,59,1260,1319
S29,142100,142159,14,21,0,14,21,59,1260,1319
S30,142100,142159,14,21,0,14,21,59,1260,1319
S34,142100,142159,14,21,0,14,21,59,1260,1319
S37,142100,142159,14,21,0,14,21,59,1260,1319
S38,142100,142159,14,21,0,14,21,59,1260,1319
S39,142100,142159,14,21,0,14,21,59,1260,1319
S45,142100,142159,14,21,0,14,21,59,1260,1319
S49,142100,142159,14,21,0,14,21,59,1260,1319
S51,142100,142159,14,21,0,14,21,59,1260,1319
S17,151000,151059,15,10,0,15,10,59,600,659
S17,151100,151159,15,11,0,15,11,59,660,719
S17,151200,151259,15,12,0,15,12,59,720,779
S20,151200,151259,15,12,0,15,12,59,720,779
S17,151300,151359,15,13,0,15,13,59,780,839
S20,151300,151359,15,13,0,15,13,59,780,839
S28,151300,151359,15,13,0,15,13,59,780,839
S30,151300,151359,15,13,0,15,13,59,780,839
S31,151300,151359,15,13,0,15,13,59,780,839
S17,151400,151459,15,14,0,15,14,59,840,899
S20,151400,151459,15,14,0,15,14,59,840,899
S28,151400,151459,15,14,0,15,14,59,840,899
S30,151400,151459,15,14,0,15,14,59,840,899
S31,151400,151459,15,14,0,15,14,59,840,899
S9,151500,151559,15,15,0,15,15,59,900,959
S17,151500,151559,15,15,0,15,15,59,900,959
S20,151500,151559,15,15,0,15,15,59,900,959
S28,151500,151559,15,15,0,15,15,59,900,959
S30,151500,151559,15,15,0,15,15,59,900,959
S31,151500,151559,15,15,0,15,15,59,900,959
S32,151500,151559,15,15,0,15,15,59,900,959
S48,151500,151559,15,15,0,15,15,59,900,959
S9,151600,151659,15,16,0,15,16,59,960,1019
S17,151600,151659,15,16,0,15,16,59,960,1019
S20,151600,151659,15,16,0,15,16,59,960,1019
S28,151600,151659,15,16,0,15,16,59,960,1019
S30,151600,151659,15,16,0,15,16,59,960,1019
S31,151600,151659,15,16,0,15,16,59,960,1019
S32,151600,151659,15,16,0,15,16,59,960,1019
S38,151600,151659,15,16,0,15,16,59,960,1019
S41,151600,151659,15,16,0,15,16,59,960,1019
S48,151600,151659,15,16,0,15,16,59,960,1019
S9,151700,151759,15,17,0,15,17,59,1020,1079
S17,151700,151759,15,17,0,15,17,59,1020,1079
S20,151700,151759,15,17,0,15,17,59,1020,1079
S28,151700,151759,15,17,0,15,17,59,1020,1079
S30,151700,151759,15,17,0,15,17,59,1020,1079
S31,151700,151759,15,17,0,15,17,59,1020,1079
S32,151700,151759,15,17,0,15,17,59,1020,1079
S38,151700,151759,15,17,0,15,17,59,1020,1079
S41,151700,151759,15,17,0,15,17,59,1020,1079
S48,151700,151759,15,17,0,15,17,59,1020,1079
S49,151700,151759,15,17,0,15,17,59,1020,1079
S9,151800,151859,15,18,0,15,18,59,1080,1139
S13,151800,151859,15,18,0,15,18,59,1080,1139
S17,151800,151859,15,18,0,15,18,59,1080,1139
S20,151800,151859,15,18,0,15,18,59,1080,1139
S28,151800,151859,15,18,0,15,18,59,1080,1139
S30,151800,151859,15,18,0,15,18,59,1080,1139
S31,151800,151859,15,18,0,15,18,59,1080,1139
S32,151800,151859,15,18,0,15,18,59,1080,1139
S38,151800,151859,15,18,0,15,18,59,1080,1139
S41,151800,151859,15,18,0,15,18,59,1080,1139
S48,151800,151859,15,18,0,15,18,59,1080,1139
S49,151800,151859,15,18,0,15,18,59,1080,1139
S9,151900,151959,15,19,0,15,19,59,1140,1199
S13,151900,151959,15,19,0,15,19,59,1140,1199
S14,151900,151959,15,19,0,15,19,59,1140,1199
S17,151900,151959,15,19,0,15,19,59,1140,1199
S20,151900,151959,15,19,0,15,19,59,1140,1199
S28,151900,151959,15,19,0,15,19,59,1140,1199
S30,151900,151959,15,19,0,15,19,59,1140,1199
S31,151900,151959,15,19,0,15,19,59,1140,1199
S32,151900,151959,15,19,0,15,19,59,1140,1199
S38,151900,151959,15,19,0,15,19,59,1140,1199
S41,151900,151959,15,19,0,15,19,59,1140,1199
S44,151900,151959,15,19,0,15,19,59,1140,1199
S45,151900,151959,15,19,0,15,19,59,1140,1199
S48,151900,151959,15,19,0,15,19,59,1140,1199
S49,151900,151959,15,19,0,15,19,59,1140,1199
S9,152000,152059,15,20,0,15,20,59,1200,1259
S13,152000,152059,15,20,0,15,20,59,1200,1259
S14,152000,152059,15,20,0,15,20,59,1200,1259
S17,152000,152059,15,20,0,15,20,59,1200,1259
S20,152000,152059,15,20,0,15,20,59,1200,1259
S28,152000,152059,15,20,0,15,20,59,1200,1259
S30,152000,152059,15,20,0,15,20,59,1200,1259
S31,152000,152059,15,20,0,15,20,59,1200,1259
S32,152000,152059,15,20,0,15,20,59,1200,1259
S38,152000,152059,15,20,0,15,20,59,1200,1259
S41,152000,152059,15,20,0,15,20,59,1200,1259
S44,152000,152059,15,20,0,15,20,59,1200,1259
S45,152000,152059,15,20,0,15,20,59,1200,1259
S48,152000,152059,15,20,0,15,20,59,1200,1259
S49,152000,152059,15,20,0,15,20,59,1200,1259
S9,152100,152159,15,21,0,15,21,59,1260,1319
S13,152100,152159,15,21,0,15,21,59,1260,1319
S14,152100,152159,15,21,0,15,21,59,1260,1319
S17,152100,152159,15,21,0,15,21,59,1260,1319
S20,152100,152159,15,21,0,15,21,59,1260,1319
S28,152100,152159,15,21,0,15,21,59,1260,1319
S30,152100,152159,15,21,0,15,21,59,1260,1319
S31,152100,152159,15,21,0,15,21,59,1260,1319
S32,152100,152159,15,21,0,15,21,59,1260,1319
S38,152100,152159,15,21,0,15,21,59,1260,1319
S41,152100,152159,15,21,0,15,21,59,1260,1319
S44,152100,152159,15,21,0,15,21,59,1260,1319
S45,152100,152159,15,21,0,15,21,59,1260,1319
S48,152100,152159,15,21,0,15,21,59,1260,1319
S49,152100,152159,15,21,0,15,21,59,1260,1319
S12,161000,161059,16,10,0,16,10,59,600,659
S23,161000,161059,16,10,0,16,10,59,600,659
S28,161000,161059,16,10,0,16,10,59,600,659
S46,161000,161059,16,10,0,16,10,59,600,659
S12,161100,161159,16,11,0,16,11,59,660,719
S23,161100,161159,16,11,0,16,11,59,660,719
S28,161100,161159,16,11,0,16,11,59,660,719
S46,161100,161159,16,11,0,16,11,59,660,719
S12,161200,161259,16,12,0,16,12,59,720,779
S23,161200,161259,16,12,0,16,12,59,720,779
S28,161200,161259,16,12,0,16,12,59,720,779
S29,161200,161259,16,12,0,16,12,59,720,779
S46,161200,161259,16,12,0,16,12,59,720,779
S12,161300,161359,16,13,0,16,13,59,780,839
S23,161300,161359,16,13,0,16,13,59,780,839
S28,161300,161359,16,13,0,16,13,59,780,839
S29,161300,161359,16,13,0,16,13,59,780,839
S44,161300,161359,16,13,0,16,13,59,780,839
S46,161300,161359,16,13,0,16,13,59,780,839
S48,161300,161359,16,13,0,16,13,59,780,839
S12,161400,161459,16,14,0,16,14,59,840,899
S23,161400,161459,16,14,0,16,14,59,840,899
S28,161400,161459,16,14,0,16,14,59,840,899
S29,161400,161459,16,14,0,16,14,59,840,899
S44,161400,161459,16,14,0,16,14,59,840,899
S45,161400,161459,16,14,0,16,14,59,840,899
S46,161400,161459,16,14,0,16,14,59,840,899
S48,161400,161459,16,14,0,16,14,59,840,899
S12,161500,161559,16,15,0,16,15,59,900,959
S13,161500,161559,16,15,0,16,15,59,900,959
S23,161500,161559,16,15,0,16,15,59,900,959
S26,161500,161559,16,15,0,16,15,59,900,959
S28,161500,161559,16,15,0,16,15,59,900,959
S29,161500,161559,16,15,0,16,15,59,900,959
S31,161500,161559,16,15,0,16,15,59,900,959
S37,161500,161559,16,15,0,16,15,59,900,959
S44,161500,161559,16,15,0,16,15,59,900,959
S45,161500,161559,16,15,0,16,15,59,900,959
S46,161500,161559,16,15,0,16,15,59,900,959
S48,161500,161559,16,15,0,16,15,59,900,959
S12,161600,161659,16,16,0,16,16,59,960,1019
S13,161600,161659,16,16,0,16,16,59,960,1019
S17,161600,161659,16,16,0,16,16,59,960,1019
S23,161600,161659,16,16,0,16,16,59,960,1019
S26,161600,161659,16,16,0,16,16,59,960,1019
S28,161600,161659,16,16,0,16,16,59,960,1019
S29,161600,161659,16,16,0,16,16,59,960,1019
S31,161600,161659,16,16,0,16,16,59,960,1019
S37,161600,161659,16,16,0,16,16,59,960,1019
S44,161600,161659,16,16,0,16,16,59,960,1019
S45,161600,161659,16,16,0,16,16,59,960,1019
S46,161600,161659,16,16,0,16,16,59,960,1019
S48,161600,161659,16,16,0,16,16,59,960,1019
S2,161700,161759,16,17,0,16,17,59,1020,1079
S12,161700,161759,16,17,0,16,17,59,1020,1079
S13,161700,161759,16,17,0,16,17,59,1020,1079
S17,161700,161759,16,17,0,16,17,59,1020,1079
S23,161700,161759,16,17,0,16,17,59,1020,1079
S26,161700,161759,16,17,0,16,17,59,1020,1079
S28,161700,161759,16,17,0,16,17,59,1020,1079
S29,161700,161759,16,17,0,16,17,59,1020,1079
S31,161700,161759,16,17,0,16,17,59,1020,1079
S37,161700,161759,16,17,0,16,17,59,1020,1079
S38,161700,161759,16,17,0,16,17,59,1020,1079
S44,161700,161759,16,17,0,16,17,59,1020,1079
S45,161700,161759,16,17,0,16,17,59,1020,1079
S46,161700,161759,16,17,0,16,17,59,1020,1079
S48,161700,161759,16,17,0,16,17,59,1020,1079
S2,161800,161859,16,18,0,16,18,59,1080,1139
S12,161800,161859,16,18,0,16,18,59,1080,1139
S13,161800,161859,16,18,0,16,18,59,1080,1139
S17,161800,161859,16,18,0,16,18,59,1080,1139
S23,161800,161859,16,18,0,16,18,59,1080,1139
S26,161800,161859,16,18,0,16,18,59,1080,1139
S28,161800,161859,16,18,0,16,18,59,1080,1139
S29,161800,161859,16,18,0,16,18,59,1080,1139
S30,161800,161859,16,18,0,16,18,59,1080,1139
S31,161800,161859,16,18,0,16,18,59,1080,1139
S37,161800,161859,16,18,0,16,18,59,1080,1139
S38,161800,161859,16,18,0,16,18,59,1080,1139
S44,161800,161859,16,18,0,16,18,59,1080,1139
S45,161800,161859,16,18,0,16,18,59,1080,1139
S46,161800,161859,16,18,0,16,18,59,1080,1139
S48,161800,161859,16,18,0,16,18,59,1080,1139
S2,161900,161959,16,19,0,16,19,59,1140,1199
S9,161900,161959,16,19,0,16,19,59,1140,1199
S12,161900,161959,16,19,0,16,19,59,1140,1199
S13,161900,161959,16,19,0,16,19,59,1140,1199
S17,161900,161959,16,19,0,16,19,59,1140,1199
S23,161900,161959,16,19,0,16,19,59,1140,1199
S26,161900,161959,16,19,0,16,19,59,1140,1199
S28,161900,161959,16,19,0,16,19,59,1140,1199
S29,161900,161959,16,19,0,16,19,59,1140,1199
S30,161900,161959,16,19,0,16,19,59,1140,1199
S31,161900,161959,16,19,0,16,19,59,1140,1199
S37,161900,161959,16,19,0,16,19,59,1140,1199
S38,161900,161959,16,19,0,16,19,59,1140,1199
S44,161900,161959,16,19,0,16,19,59,1140,1199
S45,161900,161959,16,19,0,16,19,59,1140,1199
S46,161900,161959,16,19,0,16,19,59,1140,1199
S48,161900,161959,16,19,0,16,19,59,1140,1199
S2,162000,162059,16,20,0,16,20,59,1200,1259
S9,162000,162059,16,20,0,16,20,59,1200,1259
S12,162000,162059,16,20,0,16,20,59,1200,1259
S13,162000,162059,16,20,0,16,20,59,1200,1259
S17,162000,162059,16,20,0,16,20,59,1200,1259
S23,162000,162059,16,20,0,16,20,59,1200,1259
S26,162000,162059,16,20,0,16,20,59,1200,1259
S28,162000,162059,16,20,0,16,20,59,1200,1259
S29,162000,162059,16,20,0,16,20,59,1200,1259
S30,162000,162059,16,20,0,16,20,59,1200,1259
S31,162000,162059,16,20,0,16,20,59,1200,1259
S37,162000,162059,16,20,0,16,20,59,1200,1259
S38,162000,162059,16,20,0,16,20,59,1200,1259
S44,162000,162059,16,20,0,16,20,59,1200,1259
S45,162000,162059,16,20,0,16,20,59,1200,1259
S46,162000,162059,16,20,0,16,20,59,1200,1259
S48,162000,162059,16,20,0,16,20,59,1200,1259
S2,162100,162159,16,21,0,16,21,59,1260,1319
S9,162100,162159,16,21,0,16,21,59,1260,1319
S12,162100,162159,16,21,0,16,21,59,1260,1319
S13,162100,162159,16,21,0,16,21,59,1260,1319
S17,162100,162159,16,21,0,16,21,59,1260,1319
S23,162100,162159,16,21,0,16,21,59,1260,1319
S26,162100,162159,16,21,0,16,21,59,1260,1319
S28,162100,162159,16,21,0,16,21,59,1260,1319
S29,162100,162159,16,21,0,16,21,59,1260,1319
S30,162100,162159,16,21,0,16,21,59,1260,1319
S31,162100,162159,16,21,0,16,21,59,1260,1319
S37,162100,162159,16,21,0,16,21,59,1260,1319
S38,162100,162159,16,21,0,16,21,59,1260,1319
S44,162100,162159,16,21,0,16,21,59,1260,1319
S45,162100,162159,16,21,0,16,21,59,1260,1319
S46,162100,162159,16,21,0,16,21,59,1260,1319
S48,162100,162159,16,21,0,16,21,59,1260,1319
S23,171000,171059,17,10,0,17,10,59,600,659
S29,171000,171059,17,10,0,17,10,59,600,659
S9,171100,171159,17,11,0,17,11,59,660,719
S14,171100,171159,17,11,0,17,11,59,660,719
S17,171100,171159,17,11,0,17,11,59,660,719
S23,171100,171159,17,11,0,17,11,59,660,719
S29,171100,171159,17,11,0,17,11,59,660,719
S9,171200,171259,17,12,0,17,12,59,720,779
S14,171200,171259,17,12,0,17,12,59,720,779
S17,171200,171259,17,12,0,17,12,59,720,779
S23,171200,171259,17,12,0,17,12,59,720,779
S29,171200,171259,17,12,0,17,12,59,720,779
S33,171200,171259,17,12,0,17,12,59,720,779
S37,171200,171259,17,12,0,17,12,59,720,779
S45,171200,171259,17,12,0,17,12,59,720,779
S50,171200,171259,17,12,0,17,12,59,720,779
S9,171300,171359,17,13,0,17,13,59,780,839
S13,171300,171359,17,13,0,17,13,59,780,839
S14,171300,171359,17,13,0,17,13,59,780,839
S17,171300,171359,17,13,0,17,13,59,780,839
S20,171300,171359,17,13,0,17,13,59,780,839
S23,171300,171359,17,13,0,17,13,59,780,839
S29,171300,171359,17,13,0,17,13,59,780,839
S33,171300,171359,17,13,0,17,13,59,780,839
S37,171300,171359,17,13,0,17,13,59,780,839
S45,171300,171359,17,13,0,17,13,59,780,839
S50,171300,171359,17,13,0,17,13,59,780,839
S9,171400,171459,17,14,0,17,14,59,840,899
S13,171400,171459,17,14,0,17,14,59,840,899
S14,171400,171459,17,14,0,17,14,59,840,899
S17,171400,171459,17,14,0,17,14,59,840,899
S20,171400,171459,17,14,0,17,14,59,840,899
S23,171400,171459,17,14,0,17,14,59,840,899
S29,171400,171459,17,14,0,17,14,59,840,899
